time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-19 12:42:24.111,53,53,37.42524,-122.1422,11.25214,5.82,123.1393,3,10,1416429743,-0.0222168,-0.4196014,-0.8633118,-250.8925,597.9765,479.2799,53.88193,40.19829,25,0.1506316,0.1800723,-0.1239632,1.162174,-0.03410755,0.474779,0.1746935,0.3739299,-0.161395,0.07506793,0.01390458,-0.038217,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:25.111,54,54,37.42517,-122.142,11.11105,6.78,123.1393,4,10,1416429744,0.02885437,-0.3798981,-0.8227997,-250.2787,598.6611,478.4783,52.50491,38.82127,25,-0.09438749,-0.2771091,0.2624234,1.179583,-0.02701493,0.4722512,-0.03729706,-0.1142275,0.07141466,0.08049739,0.08477508,0.09693235,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:26.111,55,55,37.42512,-122.1419,11.33432,6.88,123.1393,3,10,1416429745,-0.1475067,-0.4751892,-1.188431,-245.0097,591.2866,480.0314,52.35291,38.66927,25,0.7064474,0.01306041,-0.4050468,1.119947,-0.05027926,0.5192603,0.5053878,-0.1693309,-0.2301736,-0.08701237,0.03797086,-0.3150243,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:27.110,56,56,37.42508,-122.1419,11.33725,7.14,123.1393,3,10,1416429746,0.002166748,-0.5054016,-0.806015,-242.8441,590.1061,476.7414,29.02111,15.33748,25,0.3853275,0.3341868,-0.972195,0.9590034,0.09098972,0.6556414,0.3075765,0.535547,-0.8485551,-0.08269005,0.09343239,-0.08726986,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:28.110,57,57,37.42507,-122.1418,10.70438,3.36,123.1393,3,10,1416429748,0.772049,0.05102539,-0.8749084,-244.8221,589.1819,477.5765,49.99524,36.3116,25,-0.5709381,-1.505528,-0.3586564,0.3464611,0.6040196,0.1077134,-0.6126437,-1.251176,-0.6576011,0.2250395,0.1975626,-0.002831948,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:29.111,58,58,37.42507,-122.1418,10.70438,3.36,123.1393,3,10,1416429748,0.144516,-0.1464844,-0.8339691,-241.1559,589.4043,476.1903,45.11702,31.43338,25,0.1189818,0.01464819,0.01738219,0.6372523,0.1904863,0.09300172,0.3204795,-0.3655395,0.05193128,-0.04400223,-0.05361667,0.1436998,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:42:30.111,59,59,37.42506,-122.1418,10.70859,2.88,123.1393,3,10,1416429749,0.05499268,-0.417511,-0.899765,-248.9316,589.0278,475.489,51.96689,38.28325,25,-0.1412855,-0.08389517,0.04029762,0.7805532,0.004919301,0.4736817,-0.1394618,-0.030971,-0.0378684,0.04443523,0.0103497,0.02768619,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:31.111,60,60,37.42505,-122.1418,10.94839,2,123.1393,3,10,1416429750,0.04795837,-0.5837402,-0.8080902,-249.3749,589.7806,477.5599,63.16837,49.48473,25,-0.06514092,-0.323287,0.232429,0.7442165,-0.006048924,0.5905709,-0.02000725,-0.07974391,0.05514527,0.1228222,-0.005405329,0.01772628,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:32.146,61,61,37.42504,-122.1418,11.08658,2.82,123.1393,3,10,1416429751,0.8306732,-0.05180359,-0.398941,-247.738,591.5257,475.4556,53.66057,39.97693,25,0.7908547,-1.263339,0.4659579,0.4073977,0.7624694,0.08766932,0.9583261,-0.4563555,0.4260663,0.1173328,-0.01617219,0.4389375,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:42:33.114,62,62,37.42502,-122.1417,11.03287,3.11,123.1393,3,10,1416429752,0.6815033,-0.05020142,-0.3097076,-247.738,591.5257,475.4556,53.66057,39.97693,25,0.7646588,-0.02009462,0.9386697,0.4008161,0.7321256,0.1165178,1.108742,-0.3338834,0.6412333,0.1882379,0.165174,0.007968732,0.0.0.0,10.181.213.137,1,0
