time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-08 18:54:39.574,37,18.5,37.44658,-122.1716,13.66431,4.59,132.833,3,5,1415501679,0.03024292,-0.04042053,-1.000778,51.1145,125.8317,-27.26617,352.8192,339.1246,20,0.04196556,0.0533274,0.02880182,-2.591028,0.05369896,0.03712777,-0.007001575,0.00366316,-0.00635808,-0.01275787,-0.02580801,0.006400058,0.0.0.0,10.147.103.29,5,unknown,0,2014-11-08 18:54:38.061,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:40.091,38,19,37.44658,-122.1716,13.66431,4.59,132.833,3,5,1415501679,0.05805969,-0.01937866,-0.9943237,51.59356,125.2879,-27.46436,352.6732,338.9786,20,0.04938353,0.05452982,0.03004578,-2.590296,0.05474978,0.03794841,0.0004054645,-0.00877193,0.0008104179,0.005131417,-0.007531886,-0.05087755,0.0.0.0,10.147.103.29,5,automotive,0,2014-11-08 18:54:39.953,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:40.593,39,19.5,37.44653,-122.1715,16.39688,5.57,134.1118,3,5,1415501680,0.1173096,-0.04751587,-0.9605865,52.07265,124.8121,-26.80338,352.5542,338.8596,20,0.07781011,0.05313006,0.03496677,-2.590148,0.06862692,0.04561704,0.01401356,0.01730215,0.003273771,0.03869126,-0.01132932,0.01647521,0.0.0.0,10.147.103.29,5,unknown,0,2014-11-08 18:54:40.583,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:41.090,40,20,37.44653,-122.1715,16.39688,5.57,134.1118,3,5,1415501680,0.1003265,-0.05014038,-1.048782,51.69625,124.7102,-27.36514,352.5134,338.8188,20,0.06912395,0.004663728,0.02838184,-2.589183,0.07633954,0.05697585,-0.0009471203,0.004991303,0.006608378,0.002883609,-0.00874406,-0.03848121,0.0.0.0,10.147.103.29,5,automotive,0,2014-11-08 18:54:40.898,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:41.592,41,20.5,37.44648,-122.1714,14.38577,7.1,134.1118,3,5,1415501681,0.1421051,-0.1150055,-1.084869,52.07268,124.5402,-26.3407,352.5084,338.8138,20,0.05919195,0.01346148,0.03584482,-2.588439,0.07972981,0.06395005,-0.01838679,-0.03976787,0.00366632,0.01338243,-0.02795144,-0.02711071,0.0.0.0,10.147.103.29,5,automotive,0,2014-11-08 18:54:40.898,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:42.089,42,21,37.44648,-122.1714,14.38577,7.1,134.1118,3,5,1415501681,0.04220581,-0.05830383,-0.8769073,52.38067,125.05,-27.10083,352.4933,338.7987,20,0.05315829,0.0569509,0.02021685,-2.591341,0.08366646,0.06144492,0.006342073,0.008422612,-0.008249104,-0.002417519,0.02608217,-0.02872449,0.0.0.0,10.147.103.29,5,automotive,0,2014-11-08 18:54:40.898,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:42.593,43,21.5,37.44642,-122.1714,16.08481,8.99,134.0847,3,5,1415501682,0.1784821,-0.06065369,-0.9833069,52.27801,125.7637,-26.80334,352.5403,338.8457,20,0.07166407,0.02078091,0.02113564,-2.597809,0.1031817,0.06867338,-0.001234217,-0.003930179,-0.01086338,0.08062423,-0.02423032,-0.06540232,0.0.0.0,10.147.103.29,5,automotive,0,2014-11-08 18:54:40.898,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:43.093,44,22,37.44642,-122.1714,16.08481,8.99,134.0847,3,5,1415501682,0.131546,-0.09068298,-1.013855,51.62781,124.9141,-27.62958,352.6381,338.9435,20,0.05065066,0.03707679,0.02127307,-2.603959,0.1128981,0.07770827,-0.005032043,-0.01509969,-0.009733791,0.04818876,0.002831506,-0.07513016,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:43.105,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:43.593,45,22.5,37.44636,-122.1713,16.69659,9.53,134.0847,3,5,1415501683,0.07110596,-0.07978821,-1.017365,52.44911,125.05,-27.23297,352.721,339.0264,20,0.05684411,0.03081038,0.01875691,-2.609162,0.11142,0.06828792,-0.01635711,-0.002766965,-0.007100113,-0.04609591,0.05007691,0.02169535,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:43.105,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:44.088,46,23,37.44636,-122.1713,16.69659,9.53,134.0847,3,5,1415501683,0.07225037,-0.05058289,-0.9891205,52.03848,125.3899,-27.56348,352.7808,339.0862,20,0.006013418,-0.00115954,0.02831366,-2.611588,0.1037918,0.06616422,-0.05994823,-0.06106731,-0.002530139,-0.04264892,-0.0387577,-0.03178877,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:43.105,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:44.592,47,23.5,37.4463,-122.1712,17.3631,10.25,134.0847,3,5,1415501684,0.06356812,-0.07183838,-0.9753876,52.03848,124.982,-26.9686,352.7891,339.0945,20,0.02587048,0.03974475,0.0274468,-2.610435,0.1015671,0.05209406,-0.02528703,-0.002872553,-0.002985746,-0.02613603,-0.01116192,0.006237982,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:44.681,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:45.048,48,24,37.4463,-122.1712,17.3631,10.25,134.0847,3,5,1415501684,0.1438446,-0.04124451,-0.9882202,51.35406,126.2056,-27.29907,352.8052,339.1106,20,0.09638619,0.036823,0.02867159,-2.608834,0.097354,0.05235489,0.03770479,-0.01820438,0.004584485,0.04779984,0.01628972,0.002812257,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:44.681,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:45.593,49,24.5,37.44624,-122.1711,15.10654,12.16,135.0003,3,5,1415501685,0.1133423,-0.0871582,-1.042419,52.41489,124.6762,-27.7287,352.8073,339.1127,20,0.03950054,0.06080343,0.0288668,-2.609518,0.1067309,0.06744539,-0.01909316,-0.0116751,0.01108014,0.002875225,-0.05987929,0.003035352,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:45.626,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:46.084,50,25,37.44624,-122.1711,15.10654,12.16,135.0003,3,5,1415501685,0.153656,-0.06433105,-0.9293976,52.24378,124.982,-26.70422,352.8102,339.1155,20,0.0691788,0.03573882,0.02619192,-2.612155,0.1139676,0.06077027,-0.02007789,0.01184931,0.004132294,0.02058307,-0.009411781,0.03840116,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:45.626,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:46.594,51,25.5,37.44614,-122.171,17.82358,13.05,133.3982,3,5,1415501686,0.1628571,-0.05064392,-1.023499,51.73046,124.9481,-26.73718,352.8644,339.1698,20,0.08519612,0.06431188,0.04368676,-2.61178,0.1201805,0.07575633,0.03309527,0.02272334,0.01906204,0.03545123,-0.01280183,-0.02284731,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:45.626,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:47.094,52,26,37.44614,-122.171,17.82358,13.05,133.3982,3,5,1415501686,0.1900787,-0.04223633,-1.002579,51.93581,125.2879,-26.93555,352.8892,339.1946,20,0.01093547,-0.004904744,0.03197631,-2.608686,0.1307474,0.08503967,-0.03865588,-0.06280308,0.003517029,0.0406434,0.01186286,-0.0303066,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:45.626,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:47.593,53,26.5,37.44606,-122.1709,15.8356,13.75,133.3982,3,5,1415501687,0.1589508,-0.1600037,-1.022675,52.1069,126.4095,-26.57202,352.9234,339.2288,20,0.03079413,0.01981898,0.02727317,-2.608261,0.1424969,0.08195814,-0.0348449,-0.02803083,0.00515652,0.05307217,-0.05389103,-0.05796807,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:45.626,0,2014-11-08 18:09:32.682,0
2014-11-08 18:54:48.092,54,27,37.44606,-122.1709,15.8356,13.75,133.3982,3,5,1415501687,0.1596832,-0.1150665,-0.888443,51.97002,125.5258,-27.29907,353.0106,339.316,20,0.03574654,0.05712294,0.03499047,-2.608034,0.1572028,0.09493115,-0.005045594,0.005245582,0.006770696,0.02369893,-0.007658886,0.08040523,0.0.0.0,10.147.103.29,5,automotive,2,2014-11-08 18:54:45.626,0,2014-11-08 18:09:32.682,0
