time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-07 19:04:30.353,31,15.5,37.56699,-122.3099,0.1760864,24.45,139.1958,3,10,1415415870,0.20784,-0.3615265,-0.8251953,-57.94772,-16.74152,-10.57913,117.2944,103.4859,20,0.2490045,-0.08266825,-0.06838571,-0.4523307,0.2585268,0.3955514,0.2631974,-0.09023027,-0.04947519,-0.01042146,0.005327473,0.008298378,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:30.853,32,16,37.56699,-122.3099,0.1760864,24.45,139.1958,3,10,1415415870,0.2162018,-0.4419708,-0.901825,-58.87169,-16.23177,-10.0173,116.9476,103.1391,20,0.1048156,0.03071157,0.06556223,-0.444836,0.2446802,0.4149154,0.007755807,-0.03968984,0.05557325,-0.004864164,-0.03759186,-0.01364249,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:31.353,33,16.5,37.56683,-122.3097,-0.5010071,24.45,139.1958,3,10,1415415871,0.2544098,-0.4349823,-0.8836212,-58.5637,-16.60564,-9.785889,117.168,103.3595,20,-0.03630421,-0.02063204,0.06507327,-0.4502778,0.2562317,0.4129641,-0.07018445,-0.09643868,0.05133579,0.01519777,-0.01623073,0.02276571,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:31.853,34,17,37.56683,-122.3097,-0.5010071,24.45,139.1958,3,10,1415415871,0.2288361,-0.459198,-0.947525,-58.63214,-16.4697,-10.11639,116.7048,102.8964,20,0.3267571,-0.1020507,0.1641999,-0.4472106,0.2559188,0.4231764,0.2323968,-0.09292612,0.1536191,0.02644278,-0.03430283,-0.07231355,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:32.353,35,17.5,37.56666,-122.3095,-0.7209778,24.59,139.1958,3,10,1415415872,0.2788849,-0.3922272,-0.9077454,-57.67396,-17.14942,-9.78598,117.5274,103.7189,20,0.04355919,0.1215166,-0.01492941,-0.4611172,0.2626242,0.4258956,0.03494533,0.07256708,-0.08882891,0.01861144,0.001423878,-0.06551745,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:32.853,36,18,37.56666,-122.3095,-0.7209778,24.59,139.1958,3,10,1415415872,0.2596741,-0.4335632,-0.9002838,-57.67396,-17.89712,-8.860535,118.5475,104.739,20,0.1912102,0.006678942,0.09615956,-0.4626197,0.2693457,0.4312455,0.1069405,0.01179402,0.0559135,0.01473156,-0.01066256,-0.01967848,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:33.353,37,18.5,37.56649,-122.3094,-0.8951721,24.7,139.1958,3,10,1415415873,0.3072205,-0.4245911,-0.8584442,-57.22909,-16.9115,-9.290161,117.7998,103.9913,20,0.0735139,0.005032309,0.1207413,-0.4581702,0.2776838,0.4340563,-0.02301518,0.007610572,0.05459245,0.05811553,-0.002358227,0.0157316,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:33.853,38,19,37.56649,-122.3094,-0.8951721,24.7,139.1958,3,10,1415415873,0.2972565,-0.4166565,-0.9050751,-57.36597,-17.45526,-9.752808,118.1247,104.3162,20,0.158505,-0.008917329,0.1809804,-0.462093,0.2740436,0.437324,0.07779101,-0.01016361,0.1381875,0.06171232,0.02266844,-0.02763469,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:34.353,39,19.5,37.56649,-122.3094,-0.8951721,24.7,139.1958,3,10,1415415873,0.2182159,-0.4430389,-0.8088837,-57.5713,-16.7755,-9.356232,117.4904,103.6819,20,-0.1385893,0.09670497,0.02297696,-0.4564029,0.2695155,0.4543298,-0.1554245,0.0006113672,0.01385826,-0.03683021,0.007982492,0.06754882,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:34.832,40,20,37.56632,-122.3092,-0.7657166,24.99,139.1958,3,10,1415415874,0.3032379,-0.41185,-0.8934479,-58.28993,-17.28532,-9.521515,117.7236,103.9151,20,0.1884378,-0.05656607,0.1313141,-0.4601061,0.2794191,0.449755,0.1371979,-0.0470595,0.0763401,0.05619513,0.02829651,-0.03723614,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
