time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-19 12:55:51.042,36,36,37.45087,-122.1567,15.67932,4.4,38.52481,3,5,1416430550,0.108017,-0.568634,-0.861969,-7.084526,15.66589,-14.39484,31.99089,18.30725,25,0.0399357,-0.07666282,-0.01636246,-1.631654,-0.02769637,0.4862989,-0.04188502,-0.1506855,-0.0313657,0.03667413,0.03884454,-0.05619659,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:55:52.041,37,37,37.45092,-122.1566,15.67993,6.09,38.52481,3,5,1416430551,0.0184021,-0.4963989,-0.5669403,-6.266037,18.09521,-16.5325,28.67566,14.99203,25,0.3072641,0.1637373,0.1836782,-1.647591,-0.0009279124,0.5030683,0.3781395,0.2308154,0.0812217,-0.003352699,0.1434472,0.05487899,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:53.040,38,38,37.45096,-122.1566,15.2847,7.31,38.52481,3,5,1416430552,-0.005508423,-0.4849091,-0.7984772,-4.612038,20.88397,-12.00693,23.83588,10.15224,25,0.2881223,0.03117763,0.2827337,-1.503097,-0.09713868,0.4850306,0.3057164,-0.1495183,0.1058851,0.02281141,0.08761912,-0.1705658,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:54.041,39,39,37.45104,-122.1565,15.35422,8.34,38.52481,3,5,1416430553,-0.1531677,-0.276062,-0.7945862,-8.090515,18.76251,-14.47842,28.99528,15.31164,25,-0.1429151,-0.03370497,0.1827336,-1.540794,-0.171323,0.4278907,0.4322601,-0.05043136,0.1950938,0.1325021,0.01401264,0.2328878,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:55.041,40,40,37.45111,-122.1564,15.12503,9.57,38.52481,3,5,1416430554,-0.1667023,-0.2579041,-0.7992859,-6.36834,19.19031,-14.69556,25.38087,11.69723,25,0.0978472,0.03998736,0.07569503,-1.516136,-0.1688314,0.3784273,0.2711862,0.01597869,0.05428254,-0.0009474683,0.09399256,-0.06801993,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:56.041,41,41,37.45118,-122.1563,15.32974,10.27,38.36749,3,5,1416430555,-0.08538818,-0.3814087,-0.773819,-7.459633,20.5246,-12.62469,27.10687,13.42323,25,0.2673651,0.05475566,-0.01070697,-1.473582,-0.1968137,0.3847777,0.2371159,0.04758908,-0.1304808,-0.01171505,0.1601889,-0.1554345,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:57.042,42,42,37.45124,-122.1563,15.15039,10.02,38.36749,3,5,1416430556,-0.2431946,-0.4458923,-0.6591339,-9.028366,15.90552,-12.49115,33.57372,19.89008,25,-0.379481,-0.02774668,0.1298499,-1.542318,-0.2115051,0.3716233,-0.1273979,-0.1692354,0.1751241,-0.04870693,-0.02937338,0.3051413,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:58.040,43,43,37.45135,-122.1562,15.03824,11.13,38.36749,3,10,1416430557,-0.1621246,-0.2861633,-0.9572601,-6.248985,17.15436,-15.01279,25.29148,11.60784,25,-0.2049249,-0.005070659,-0.08258143,-1.521204,-0.171409,0.378398,-0.08626324,-0.1829966,-0.05284941,0.06371669,-0.05863779,-0.01932728,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:55:59.042,44,44,37.45145,-122.1561,14.65054,11.41,38.22997,3,10,1416430558,-0.1205139,-0.3396759,-1.066483,-8.056435,17.87292,-14.11093,30.30887,16.62523,25,-0.1821059,-0.04467559,0.02943246,-1.53404,-0.1529012,0.3702339,-0.2846253,0.0427093,0.02185549,0.03805865,0.0005663683,-0.00894649,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:00.042,45,45,37.45153,-122.1561,14.27698,11.19,38.22997,3,10,1416430559,-0.1648254,-0.2598724,-0.9016571,-7.51078,14.55408,-13.37616,30.83335,17.14971,25,-0.02464409,-0.07048456,-0.1605638,-1.526317,-0.1529999,0.3848124,-0.1256491,-0.01751427,-0.08622386,-0.02370453,0.0818977,0.03142846,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:01.041,46,46,37.45159,-122.156,14.29901,11.32,38.22997,3,5,1416430560,-0.2134399,-0.3509064,-0.8746948,-6.760529,15.88855,-18.11905,23.83291,10.14927,25,0.2021094,0.03336834,0.01158182,-1.494793,-0.2206775,0.4762985,0.1204945,0.08680087,-0.03847143,0.02515525,0.06028421,-0.1961316,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:02.041,47,47,37.45167,-122.1559,14.86423,11.4,38.22997,3,5,1416430561,-0.1166382,-0.4238129,-0.827301,-7.664268,15.28998,-17.40088,27.49247,13.80883,25,0.008198275,-0.06689195,0.0219029,-1.561873,-0.2169119,0.4826261,0.01299501,0.00744929,-0.001997132,0.05841545,0.07068953,0.04600699,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:03.041,48,48,37.45174,-122.1558,14.94183,11.47,38.22997,3,5,1416430562,-0.2275696,-0.3883667,-0.6681366,-9.028389,15.66644,-14.62872,32.97718,19.29354,25,0.02270664,0.08948514,0.01231925,-1.526491,-0.2076195,0.4681971,0.002322833,-0.08150955,0.09389701,-0.07951027,-0.0001226315,0.1031383,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:04.041,49,49,37.45182,-122.1557,14.59766,11.51,38.22997,3,5,1416430563,-0.1620331,-0.3929443,-0.894455,-9.966217,17.66791,-14.01083,33.51017,19.82653,25,0.3502842,-0.005954295,0.3224849,-1.547418,-0.2081595,0.4527557,0.2466156,0.05401862,0.2116035,0.1472023,-0.006967039,-0.02017615,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:05.041,50,50,37.45192,-122.1556,14.58704,11.65,38.22997,3,5,1416430564,-0.06396484,-0.4362793,-0.4730835,-8.585045,14.09229,-14.99612,31.15702,17.47338,25,-0.3386542,0.1306741,-0.07742981,-1.581068,-0.2057476,0.4610458,0.2750696,0.3062413,-0.278652,0.04560813,0.08044405,0.2535905,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:06.043,51,51,37.45199,-122.1555,14.15518,11.82,38.34278,3,10,1416430565,-0.2883301,-0.4692383,-0.9320526,-8.73851,16.36761,-15.04633,31.52046,17.83682,25,-0.2952687,-0.09836119,-0.1816585,-1.578217,-0.2288807,0.5052708,-0.4440909,-0.1844681,-0.1136119,-0.05472891,-0.07126874,0.01717067,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:07.041,52,52,37.45208,-122.1555,14.2605,11.88,38.34278,3,10,1416430566,-0.3302002,-0.5100861,-0.8954315,-9.318245,14.65692,-16.8165,30.3513,16.66766,25,0.527781,0.2170103,-0.1545547,-1.543378,-0.2639429,0.5877093,0.2400133,0.1596694,-0.03076012,-0.07725744,-0.03920234,-0.06252856,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:56:08.041,53,53,37.45218,-122.1554,14.2139,12.96,38.34278,3,10,1416430567,-0.3061218,-0.7454834,-0.6188049,-10.75055,13.49371,-16.95007,34.27139,20.58775,25,-0.146145,-0.3737739,0.05180221,-1.474042,-0.2873937,0.6888552,-0.1030483,-0.2774948,0.1919906,0.05345951,-0.2265288,0.1271379,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:56:09.041,54,54,37.45227,-122.1553,13.76694,14.12,38.34278,3,10,1416430568,-0.02461243,-0.7159271,-0.6171722,-7.954147,10.79071,-17.45105,34.023,20.33936,25,-0.6239142,-0.3051367,0.4597806,-1.613794,-0.03289571,0.719624,-0.6108859,0.2662065,0.4818632,0.0989994,0.01837016,0.4979694,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:56:10.041,55,55,37.4524,-122.1552,13.50784,15.12,38.34278,3,10,1416430569,-0.0758667,-0.6147614,-0.7697601,-9.352371,12.33032,-18.48648,36.63261,22.94897,25,-0.1677445,-0.06724109,0.1437335,-1.668173,-0.04901931,0.7014227,-0.07611446,0.07235735,0.04055445,0.08738935,0.0335498,0.2183143,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:56:11.040,56,56,37.45251,-122.1551,13.23654,15.68,38.34278,3,10,1416430570,-0.06352234,-0.5191193,-0.4283905,-10.64829,12.5697,-17.95215,38.93334,25.2497,25,0.1257396,0.2115943,0.371817,-1.772434,-0.07668491,0.6369823,0.5291339,0.8985623,0.1471923,0.06938341,0.2188109,0.2803983,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:56:12.041,57,57,37.45264,-122.155,13.15854,16.11,38.34278,3,10,1416430571,0.09954834,-0.2517242,-0.9211884,-10.05482,15.85284,-16.06378,46.54297,32.85933,25,-0.8353971,-0.3473345,-1.060904,-2.020416,0.2046106,0.3457651,-0.7537543,-0.2648126,-1.139081,-0.1994919,0.06990412,0.07368751,0.0.0.0,10.181.213.137,1,0
2014-11-19 12:56:13.040,58,58,37.45275,-122.1548,13.06149,15.94,38.34278,3,10,1416430572,0.1474304,-0.2093506,-0.8503571,-17.9974,15.39587,-11.22705,60.60826,46.92462,25,0.4596613,0.2252659,0.225712,-2.091239,0.1071948,0.3351705,0.3097644,0.262253,0.1863882,0.1067275,0.1717494,-0.20781,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:14.041,59,59,37.45285,-122.1547,13.20096,15.59,38.34278,3,10,1416430573,-0.09960938,-0.2081299,-1.550629,-13.70079,15.43005,-14.09897,49.17286,35.48922,25,-0.2352991,-0.01464339,-0.05787555,-1.972933,-0.001794221,0.3586308,-0.6705346,-0.8023328,0.1250021,0.006120377,0.0169623,-0.2922609,0.0.0.0,10.181.213.137,5,0
2014-11-19 12:56:15.041,60,60,37.45296,-122.1546,13.45456,15.73,38.34278,3,10,1416430574,-0.02629089,-0.2433319,-0.7438507,-15.8491,13.27515,-13.39771,56.00676,42.32312,25,0.4750419,0.216438,0.03740197,-2.035015,0.03640372,0.3686338,0.4277312,0.3286054,0.05570632,-0.06024153,0.1170095,0.1883518,0.0.0.0,10.181.213.137,5,0
